Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias
219,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,0.400477567,0.3,0,0.4,normal,-0.114894525,-0.114894525,0.247376892,0.096913821,0.289476884,1.013153991,0.924,1.119996115,-39.69039727,97.51793109,-0.140772275,-0.140772275,0.231445859,0.084498655,0.25445347,1.012756611,0.907,0.984875599,-55.32338599,-0.120760806,-0.120760806,0.216758705,0.073825618,0.243519501,0.834941545,0.96,1.143288305,-49.58978854,97.51770493,-0.139978051,-0.139978051,0.230665648,0.083660523,0.253240595,0.955035647,0.93,1.039421823,-55.2747284,-0.357758545,-0.357758545,0.363310919,0.170708238,0.206784479,1.035505382,0.57,0.782787108,-173.0103473
220,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,0.400477567,0.3,0,0.4,normal,-0.301773737,-0.301773737,0.835876113,2.029618859,1.393015421,1.899172766,0.855,2.87520978,-21.66334505,9.230605058,-0.26056049,-0.26056049,0.567572854,0.538022721,0.686004048,1.096511178,0.933,2.452402227,-37.98235455,-0.191147908,-0.191147908,0.505379954,0.405521834,0.607744737,0.720786949,0.96,3.305159165,-31.45200558,9.403527977,-0.261616278,-0.261616278,0.562182237,0.526706741,0.677290474,0.967920208,0.965,2.742922247,-38.62689464,-0.547746672,-0.547746672,0.562195544,0.422505355,0.350145027,1.008021915,0.666,1.36162048,-156.4342289
221,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,0.400477567,0.3,0,0.4,normal,-0.190002327,-0.190002327,0.386496666,0.229572287,0.440073934,1.054246808,0.916,1.636294376,-43.1750923,30.1568129,-0.216613703,-0.216613703,0.339886293,0.177246276,0.361185873,1.009331773,0.926,1.402732623,-59.97291691,-0.186519401,-0.186519401,0.30825507,0.146824047,0.334883124,0.759026316,0.984,1.729475906,-55.69686465,30.16304308,-0.225940115,-0.225940115,0.352087182,0.191210575,0.374569008,0.922198759,0.949,1.592155181,-60.32002379,-0.530769712,-0.530769712,0.534198569,0.335873662,0.232833388,0.970249841,0.393,0.940675349,-227.9611688
222,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.693147181,0.400477567,0.3,0,0.4,normal,-0.186732384,-0.186732384,0.267856942,0.108795039,0.272029513,1.006951804,0.901,1.058974313,-68.64416363,97.45055634,-0.20759527,-0.20759527,0.258772318,0.100576924,0.239872188,1.000667192,0.867,0.939654767,-86.54411833,-0.185469399,-0.185469399,0.238124357,0.085632338,0.22646131,0.830455685,0.934,1.06894569,-81.89893386,97.45029269,-0.20791339,-0.20791339,0.258480928,0.100002695,0.238393686,0.941354364,0.889,0.992703823,-87.21430228,-0.532421406,-0.532421406,0.532545765,0.318930425,0.188396831,0.990696968,0.19,0.745436828,-282.6063496
223,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,1.108662625,0.400477567,0.3,0,0.4,normal,-0.148811122,-0.148811122,0.81224972,1.971231121,1.396795407,1.967452687,0.866,2.782957587,-10.65375223,9.556123451,-0.170364011,-0.170364011,0.550083071,0.492790411,0.681344806,1.107356529,0.934,2.411890384,-25.00408153,-0.199067094,-0.199067094,0.498171393,0.395625835,0.596954338,0.733347029,0.971,3.190874052,-33.3471224,9.836775687,-0.165313009,-0.165313009,0.543537668,0.478999648,0.672401205,0.979000918,0.967,2.692300121,-24.58547187,-0.731218172,-0.731218172,0.734467956,0.651293982,0.341658744,1.020245452,0.419,1.312701431,-214.0200377
224,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,1.108662625,0.400477567,0.3,0,0.4,normal,-0.232883034,-0.232883034,0.384468117,0.239528824,0.430673654,1.061655359,0.891,1.590167363,-54.07413056,30.05725443,-0.226430987,-0.226430987,0.339956567,0.181691316,0.361318247,1.015351168,0.885,1.39492773,-62.66801878,-0.227504271,-0.227504271,0.320008557,0.159538318,0.328463107,0.783913094,0.958,1.642467423,-69.26326477,30.06040569,-0.236026516,-0.236026516,0.352157687,0.196168909,0.37496799,0.928718378,0.922,1.582662246,-62.94577733,-0.722697363,-0.722697363,0.722697363,0.577455094,0.234986882,0.997682975,0.138,0.923270893,-307.5479602
225,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,1.108662625,0.400477567,0.3,0,0.4,normal,-0.227427162,-0.227427162,0.279635032,0.1169429,0.255509435,0.965390075,0.872,1.037485889,-89.00930094,96.10633701,-0.228534856,-0.228534856,0.269149119,0.10503153,0.229904775,0.956587699,0.849,0.942109289,-99.40413662,-0.225615932,-0.225615932,0.259215835,0.096084212,0.212666147,0.812053281,0.913,1.026577931,-106.0892558,96.10627903,-0.22837627,-0.22837627,0.269046378,0.105218048,0.230467877,0.905791099,0.872,0.997379502,-99.09245212,-0.711174851,-0.711174851,0.711174851,0.541211555,0.188354358,0.991848483,0.036,0.744403533,-377.5728148
226,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,0.693147181,0.3,0,0.4,normal,-0.373981419,-0.373981419,0.922739168,3.069083204,1.712353134,2.346824728,0.832,2.860162867,-21.84020411,9.688427571,-0.248968439,-0.248968439,0.561849942,0.556570883,0.703619698,1.108355995,0.944,2.488495165,-35.38394957,-0.155149329,-0.155149329,0.4872004,0.408527263,0.620355374,0.708496487,0.954,3.432265969,-25.00975009,9.824350617,-0.25368479,-0.25368479,0.560793407,0.548579713,0.696210061,0.97773727,0.975,2.791233775,-36.43796667,-0.456921468,-0.456921468,0.487847923,0.343041277,0.366603938,1.030491024,0.766,1.394540076,-124.6362683
227,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,0.693147181,0.3,0,0.4,normal,-0.159728872,-0.159728872,0.378957128,0.234877241,0.457791985,1.084117741,0.907,1.655273722,-34.89114646,30.30050163,-0.168054805,-0.168054805,0.318943271,0.161865739,0.365728149,1.006859123,0.94,1.423861559,-45.95074397,-0.135072714,-0.135072714,0.291566722,0.135649392,0.342815222,0.762131072,0.976,1.76322817,-39.4010258,30.30215157,-0.173782553,-0.173782553,0.329935666,0.171478377,0.376057736,0.918547246,0.964,1.604837685,-46.21166807,-0.448171667,-0.448171667,0.453463255,0.259171702,0.241603458,0.98521281,0.558,0.961282824,-185.4988629
228,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,0.693147181,0.3,0,0.4,normal,-0.161057998,-0.161057998,0.260188445,0.10503564,0.281380768,1.017492004,0.902,1.084030477,-57.23845294,97.31176151,-0.179428531,-0.179428531,0.24034562,0.08957011,0.239651716,0.982142075,0.882,0.956498544,-74.87053878,-0.159018524,-0.159018524,0.222667896,0.077047335,0.227623057,0.808446505,0.955,1.103679688,-69.86046431,97.3115064,-0.179660029,-0.179660029,0.239535342,0.088788876,0.237839689,0.924366594,0.909,1.008598165,-75.53828783,-0.450629388,-0.450629388,0.451205553,0.238653372,0.188738307,0.974178805,0.363,0.759450489,-238.7588371
229,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,0.693147181,0.3,0,0.4,normal,-0.206051325,-0.206051325,0.78956012,1.599982153,1.248632888,1.71945889,0.859,2.846564701,-16.50215426,9.270760366,-0.201175555,-0.201175555,0.531253704,0.460521551,0.648436904,1.060153893,0.943,2.397600926,-31.02469239,-0.175003649,-0.175003649,0.481333627,0.380702526,0.591968475,0.703859812,0.959,3.296784022,-29.56300152,9.421840842,-0.196471168,-0.196471168,0.525482092,0.449240827,0.641132559,0.941400964,0.971,2.669631266,-30.644391,-0.59702716,-0.59702716,0.607859566,0.471238497,0.338986695,0.99664696,0.597,1.333273947,-176.121119
230,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,0.693147181,0.3,0,0.4,normal,-0.193694426,-0.193694426,0.366863734,0.243665586,0.45426249,1.104643373,0.919,1.611991963,-42.63931759,30.24337684,-0.205747129,-0.205747129,0.326499093,0.16523588,0.350752087,0.993647353,0.915,1.383713156,-58.65884669,-0.183329188,-0.183329188,0.29920439,0.13997161,0.326295092,0.754813035,0.976,1.694529898,-56.18508911,30.2554308,-0.21119712,-0.21119712,0.338031346,0.176409367,0.363231442,0.904901799,0.943,1.573475805,-58.14395347,-0.60108122,-0.60108122,0.601461769,0.414388565,0.230527818,0.973560641,0.27,0.928193276,-260.7412961
231,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.693147181,0.693147181,0.3,0,0.4,normal,-0.21800472,-0.21800472,0.26798315,0.113883307,0.257727904,0.966947786,0.866,1.044808039,-84.58716223,97.59451579,-0.237604304,-0.237604304,0.269506071,0.110278456,0.232113177,0.977646314,0.834,0.930670858,-102.3657113,-0.220345295,-0.220345295,0.251818762,0.096723592,0.219589988,0.817321117,0.918,1.053168597,-100.3439627,97.59398991,-0.238047109,-0.238047109,0.270410402,0.110993691,0.233198728,0.926794338,0.865,0.986326933,-102.0790771,-0.618716573,-0.618716573,0.618716573,0.417126632,0.185339645,0.982640152,0.079,0.739353117,-333.8285085
232,N_AC100b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,1.108662625,0.693147181,0.3,0,0.4,normal,-0.130374094,-0.130374094,0.771372018,1.490938243,1.214667137,1.722140506,0.875,2.764819518,-10.73331866,9.680826945,-0.153707529,-0.153707529,0.545083138,0.473592656,0.671131186,1.091123485,0.927,2.411079902,-22.90275465,-0.204559935,-0.204559935,0.483974817,0.374929923,0.577424085,0.722168985,0.956,3.134253711,-35.42629068,9.818480071,-0.143217581,-0.143217581,0.536929193,0.460297343,0.663495512,0.968226305,0.957,2.686205281,-21.58531273,-0.784043201,-0.784043201,0.788438747,0.741363021,0.356042197,1.064522297,0.362,1.311066727,-220.2107527
233,N_AC300b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,1.108662625,0.693147181,0.3,0,0.4,normal,-0.210870353,-0.210870353,0.368263706,0.224935491,0.425029217,1.056800473,0.906,1.576535928,-49.61314296,30.06416369,-0.210257191,-0.210257191,0.330985498,0.166653829,0.350097573,0.9764141,0.915,1.405507426,-60.05674059,-0.227325686,-0.227325686,0.316270472,0.151797478,0.316576581,0.768384028,0.971,1.615022368,-71.8074868,30.06317776,-0.216885853,-0.216885853,0.342925857,0.179080898,0.363556871,0.898398608,0.942,1.58628557,-59.65665076,-0.771589532,-0.771589532,0.771589532,0.650827519,0.235653657,0.994463001,0.097,0.928888617,-327.4252311
234,N_AC1000b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,1.108662625,0.693147181,0.3,0,0.4,normal,-0.233337643,-0.233337643,0.278363795,0.117425321,0.251081476,0.945153538,0.873,1.04133483,-92.9330379,96.40144088,-0.225386876,-0.225386876,0.267257262,0.106929055,0.237035857,0.970610112,0.854,0.957298376,-95.08556201,-0.234397055,-0.234397055,0.264015035,0.102023863,0.217092175,0.826165067,0.894,1.030043176,-107.9712132,96.40100426,-0.225256308,-0.225256308,0.267935521,0.107041398,0.237397033,0.919619659,0.875,1.011917547,-94.88589851,-0.777246897,-0.777246897,0.777246897,0.639576893,0.188413516,0.977296015,0.012,0.755725389,-412.5218368
235,N_AC100b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,1.108662625,0.3,0,0.4,normal,-0.310680008,-0.310680008,0.820130767,1.972989484,1.370527549,1.898279641,0.862,2.830125317,-22.66864381,9.535396669,-0.24754044,-0.24754044,0.541925497,0.499597385,0.66238952,1.075414868,0.937,2.414434914,-37.37082682,-0.195753528,-0.195753528,0.492646317,0.393633703,0.596380691,0.706395496,0.968,3.309434112,-32.82358589,9.684254718,-0.247695809,-0.247695809,0.535179989,0.490737514,0.655602101,0.954034278,0.969,2.693732366,-37.78142392,-0.594901661,-0.594901661,0.605698033,0.477356416,0.351528095,1.017374109,0.62,1.35443275,-169.233034
236,N_AC300b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,1.108662625,0.3,0,0.4,normal,-0.219476052,-0.219476052,0.384857898,0.304175309,0.506223106,1.220996942,0.907,1.625194989,-43.3555975,30.16770928,-0.219502721,-0.219502721,0.328696776,0.174793423,0.356003816,1.004165423,0.906,1.389720544,-61.6574066,-0.192973559,-0.192973559,0.303582311,0.148504528,0.333732095,0.763194612,0.966,1.714118196,-57.82289502,30.17153648,-0.227671762,-0.227671762,0.342980113,0.189335437,0.370996825,0.920903342,0.931,1.579189438,-61.36757684,-0.563867273,-0.563867273,0.565061302,0.3711374,0.230747359,0.967643569,0.311,0.934758475,-244.365645
237,N_AC1000b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,1.108662625,0.3,0,0.4,normal,-0.19431327,-0.19431327,0.262779568,0.107664805,0.264531917,0.985251505,0.882,1.052468384,-73.45551042,97.00456307,-0.21180032,-0.21180032,0.260462158,0.102105348,0.239381026,1.004618526,0.857,0.934042482,-88.47832382,-0.194724448,-0.194724448,0.243363717,0.089615459,0.22748538,0.837597037,0.927,1.064624474,-85.59866456,97.00455571,-0.211464463,-0.211464463,0.2600009,0.101872186,0.239190676,0.948720565,0.885,0.988289127,-88.40832203,-0.569381577,-0.569381577,0.569707154,0.361929559,0.194350073,1.02643847,0.152,0.742215251,-292.9669996
238,N_AC100b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,1.108662625,0.3,0,0.4,normal,-0.254526381,-0.254526381,0.794353287,1.92053221,1.362940254,1.917469078,0.866,2.786291411,-18.67480104,9.440737483,-0.20692001,-0.20692001,0.52509061,0.453752288,0.641363972,1.05486849,0.936,2.38333081,-32.26249357,-0.211748167,-0.211748167,0.468289068,0.354534596,0.556783007,0.688826178,0.959,3.168505136,-38.03064477,9.803371723,-0.202971309,-0.202971309,0.522038181,0.44766203,0.637864836,0.942544668,0.966,2.652801821,-31.82042622,-0.715710074,-0.715710074,0.719035597,0.628107025,0.340561443,1.014319902,0.433,1.316129481,-210.1559317
239,N_AC300b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,1.108662625,0.3,0,0.4,normal,-0.232082072,-0.232082072,0.380158463,0.249407336,0.442426253,1.096111529,0.904,1.582210382,-52.45666826,30.22134019,-0.243414189,-0.243414189,0.350762353,0.190272157,0.362150303,1.027671463,0.891,1.381378343,-67.21358148,-0.236679378,-0.236679378,0.327568735,0.166626183,0.332745811,0.795670813,0.953,1.639295535,-71.12918343,30.22477551,-0.253848649,-0.253848649,0.365353481,0.206342389,0.376888973,0.940689343,0.919,1.57052659,-67.35369486,-0.718281,-0.718281,0.718281,0.569618567,0.231829069,0.984054958,0.137,0.923478149,-309.8321549
240,N_AC1000b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.693147181,1.108662625,0.3,0,0.4,normal,-0.225186616,-0.225186616,0.278461715,0.118172381,0.259867082,0.988512195,0.867,1.030498406,-86.65453698,98.0878544,-0.238581387,-0.238581387,0.275640999,0.113164049,0.237274672,0.995433617,0.815,0.934366298,-100.5507185,-0.231018747,-0.231018747,0.262884622,0.102652756,0.222109042,0.848811224,0.908,1.025730363,-104.0114104,98.08745739,-0.239064347,-0.239064347,0.276251439,0.113729045,0.237978817,0.943846325,0.845,0.988359857,-100.4561458,-0.706031323,-0.706031323,0.706031323,0.534799278,0.190670933,1.006974498,0.038,0.742239574,-370.287863
241,N_AC100b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,1.108662625,1.108662625,0.3,0,0.4,normal,-0.05866648,-0.05866648,0.824721594,2.558593659,1.599284094,2.240108816,0.872,2.798559787,-3.668296353,9.487087223,-0.108597125,-0.108597125,0.543082574,0.481122467,0.685418799,1.075758854,0.93,2.497578627,-15.84390808,-0.21514392,-0.21514392,0.489708731,0.385012518,0.582292604,0.713677707,0.964,3.198285505,-36.94773354,9.767528284,-0.100283725,-0.100283725,0.53723034,0.46554007,0.675232688,0.947322069,0.966,2.794048177,-14.85172839,-0.877855094,-0.877855094,0.879207515,0.890868464,0.346928317,1.029523977,0.27,1.320934766,-253.036449
242,N_AC300b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,1.108662625,1.108662625,0.3,0,0.4,normal,-0.247990454,-0.247990454,0.387686367,0.242186647,0.42528608,1.052288313,0.897,1.584252887,-58.31144403,30.34946641,-0.226619217,-0.226619217,0.352920428,0.199345041,0.384885578,1.043318514,0.877,1.446081634,-58.87963327,-0.263724499,-0.263724499,0.343292646,0.184442714,0.339126981,0.82738896,0.931,1.606684889,-77.76570831,30.34946479,-0.229792866,-0.229792866,0.3602651,0.208559446,0.394855158,0.959821075,0.914,1.612596156,-58.19674926,-0.886454974,-0.886454974,0.886566093,0.849288772,0.252091056,1.03921812,0.041,0.950886791,-351.6407869
243,N_AC1000b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,1.108662625,1.108662625,0.3,0,0.4,normal,-0.27313338,-0.27313338,0.320318613,0.152541704,0.279316807,1.033259555,0.834,1.059658011,-97.78623157,95.97058692,-0.237807103,-0.237807103,0.284496505,0.120260936,0.252532157,0.997202482,0.85,0.992684919,-94.16903812,-0.263230524,-0.263230524,0.291098913,0.121608356,0.228845838,0.852731642,0.874,1.051983014,-115.0252614,95.9703232,-0.236670438,-0.236670438,0.283574403,0.119349848,0.251794266,0.950383181,0.873,1.038544667,-93.99357734,-0.881958365,-0.881958365,0.881958365,0.816113852,0.195707935,0.979209305,0.007,0.783449467,-450.6502842
244,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,100,0.400477567,0.400477567,0.3,0.35,0.4,normal,-0.097738834,-0.097738834,0.457590199,0.355840295,0.588756358,1.100617642,0.935,2.096897619,-16.60089655,19.39125756,-0.151116278,-0.151116278,0.465803305,0.34489132,0.567783029,1.051532766,0.964,2.116594601,-26.61514536,-0.033464923,-0.033464923,0.395256898,0.248951621,0.498076098,0.833460384,0.97,2.342549767,-6.718837347,19.39949409,-0.165732861,-0.165732861,0.467884849,0.350018297,0.568219843,0.943634363,0.983,2.360427876,-29.16703152,-0.379893633,-0.379893633,0.431197194,0.282265135,0.371596619,1.016386383,0.851,1.433147871,-102.2328012
245,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,300,0.400477567,0.400477567,0.3,0.35,0.4,normal,-0.055812369,-0.055812369,0.268985692,0.114559345,0.333999821,1.01501907,0.947,1.289882406,-16.71029904,62.53970099,-0.094547975,-0.094547975,0.267003384,0.113928423,0.324182353,1.014289836,0.935,1.252868191,-29.16505913,-0.051063091,-0.051063091,0.246103449,0.095925903,0.305633564,0.906568028,0.96,1.321535195,-16.70729165,62.53972565,-0.098763167,-0.098763167,0.272296938,0.117725289,0.328754019,0.928996364,0.956,1.387187427,-30.0416607,-0.359586576,-0.359586576,0.37860276,0.192729942,0.251974061,1.00091673,0.702,0.986815525,-142.707775
246,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,1000,0.400477567,0.400477567,0.3,0.35,0.4,normal,-0.053545747,-0.053545747,0.185981415,0.05438239,0.227083266,0.983037317,0.943,0.905509922,-23.57978548,208.6939122,-0.080071051,-0.080071051,0.192038517,0.058371498,0.228061695,1.000153055,0.932,0.89384861,-35.10938158,-0.051426261,-0.051426261,0.177684874,0.050005631,0.217734652,0.943097501,0.951,0.90500097,-23.6187765,208.6939477,-0.081401558,-0.081401558,0.192224172,0.058460679,0.227785758,0.958003874,0.941,0.932046089,-35.73601753,-0.368831467,-0.368831467,0.374081704,0.178148375,0.205314097,1.033684169,0.552,0.778590305,-179.6425436
247,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,100,0.693147181,0.400477567,0.3,0.35,0.4,normal,-0.121084548,-0.121084548,0.438313702,0.356138787,0.584653007,1.150149653,0.931,1.992608239,-20.71049775,19.5490588,-0.119068712,-0.119068712,0.442404323,0.336975588,0.568437641,1.092664078,0.946,2.039267743,-20.94666208,-0.067163009,-0.067163009,0.364791745,0.218370529,0.462681027,0.846135174,0.967,2.143482928,-14.51605004,19.58244261,-0.127516002,-0.127516002,0.442557023,0.339989669,0.569256876,0.984915972,0.974,2.265620637,-22.40043238,-0.550872398,-0.550872398,0.567013181,0.433586869,0.360910968,1.040591174,0.652,1.359558905,-152.6338758
248,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,300,0.693147181,0.400477567,0.3,0.35,0.4,normal,-0.077669393,-0.077669393,0.247016418,0.096748805,0.301342128,0.965669939,0.948,1.223233102,-25.77448873,62.62707261,-0.09475759,-0.09475759,0.257783086,0.101557293,0.304419058,0.988732808,0.948,1.206899144,-31.1273515,-0.06816773,-0.06816773,0.233549062,0.083321077,0.280629633,0.897836108,0.966,1.225221325,-24.29099494,62.62708812,-0.099267136,-0.099267136,0.268439574,0.109823189,0.31633731,0.913587507,0.969,1.357307821,-31.38015439,-0.515156768,-0.515156768,0.517244921,0.322151598,0.238373497,0.995696065,0.418,0.93844595,-216.1132735
249,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,1000,0.693147181,0.400477567,0.3,0.35,0.4,normal,-0.056672766,-0.056672766,0.18199672,0.052025646,0.221049104,1.008812785,0.942,0.858927027,-25.63808894,209.2130192,-0.073792536,-0.073792536,0.190013099,0.056610107,0.22630949,1.030540999,0.93,0.8608264,-32.60691196,-0.053078066,-0.053078066,0.17408866,0.047321975,0.211066916,0.978130808,0.952,0.845865503,-25.14750632,209.2130814,-0.073976335,-0.073976335,0.190483364,0.056583035,0.226189519,0.984584182,0.939,0.900529013,-32.70546557,-0.503514326,-0.503514326,0.504270263,0.292809752,0.19829876,1.044348592,0.253,0.744307851,-253.9170318
250,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,100,1.108662625,0.400477567,0.3,0.35,0.4,normal,-0.033684048,-0.033684048,0.402683463,0.583822986,0.763722228,1.564802807,0.939,1.913171494,-4.410510352,19.85493204,0.044263683,0.044263683,0.431190969,0.318251653,0.562680183,1.057321906,0.957,2.086087287,7.866579286,-0.032775644,-0.032775644,0.341183967,0.190255779,0.435167677,0.849377495,0.962,2.008324869,-7.531727691,19.88132494,0.048272932,0.048272932,0.429660304,0.314493039,0.558994847,0.943989996,0.978,2.321231733,8.635666694,-0.667274001,-0.667274001,0.673168182,0.556158981,0.333189742,0.997623157,0.49,1.309191532,-200.2684705
251,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCNorm,300,1.108662625,0.400477567,0.3,0.35,0.4,normal,-0.032799151,-0.032799151,0.222329108,0.078309753,0.27804906,0.919252839,0.971,1.185671929,-11.79617393,61.87236635,0.019601881,0.019601881,0.250517164,0.101331394,0.317880809,0.997889722,0.957,1.248704988,6.16642477,-0.029763658,-0.029763658,0.211122071,0.070201602,0.263410539,0.897301239,0.967,1.150728756,-11.29934228,61.87238524,0.021445936,0.021445936,0.260392012,0.109243654,0.329988815,0.919170486,0.97,1.407282333,6.49898872,-0.656668709,-0.656668709,0.657309987,0.487788098,0.237972554,1.012880025,0.206,0.920973114,-275.9430437
