Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias,shapeBC_f
39,N_AC1000b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.400477567,0.693147181,0.4,0.35,0.2,normal,0.126738225,0.126738225,1.790081593,5.115164067,2.259248923,1.000748871,0.945,8.84946593,5.609750392,394.8557917,0.828909607,0.828909607,1.983710469,6.241038126,2.357860576,0.992801758,0.932,9.309656783,35.15515783,-0.856651059,-0.856651059,0.856651059,0.748941353,0.12290411,30.43764999,0,0.015828267,-697.0076565,394.855788,0.829669536,0.829669536,1.985541487,6.240651636,2.357510966,0.963391123,0.938,9.592441688,35.19260557,3.846703386,3.846703386,3.920024047,20.04200912,2.29131672,1.017809551,0.62,8.824633733,167.881784,Norm
40,N_AC100b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.693147181,0.693147181,0.4,0.35,0.2,normal,0.575847184,0.575847184,3.157016421,16.10227822,3.973218432,1.013721541,0.942,15.36391348,14.49321737,36.38446615,0.734357635,0.734357635,3.513438732,19.32477315,4.336392085,1.022172851,0.944,16.62961856,16.93476098,-1.043153673,-1.043153673,1.043153673,1.190052903,0.319351379,13.36423816,0.001,0.093670465,-326.6476184,36.38452964,0.621530858,0.621530858,3.471429682,18.83158222,4.29694605,0.938126935,0.956,17.95462679,14.46447899,5.355567678,5.355567678,5.619776886,44.12923482,3.93225028,0.989895332,0.731,15.57148252,136.1960022,Norm
41,N_AC300b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.693147181,0.693147181,0.4,0.35,0.2,normal,0.399074217,0.399074217,2.238369236,7.758347517,2.758023564,0.991373963,0.946,10.90532344,14.46957244,116.0869298,0.756195364,0.756195364,2.501977497,9.453846736,2.981762267,1.01318322,0.935,11.53620893,25.36068593,-1.042085538,-1.042085538,1.042085538,1.121368291,0.188312201,19.90327005,0,0.037087889,-553.3818471,116.0868957,0.767601978,0.767601978,2.595475496,10.18909064,3.099917311,0.955007146,0.95,12.7239389,24.76201462,5.293631912,5.293631912,5.362437081,35.8702766,2.802783148,0.999931201,0.533,10.98746398,188.8705487,Norm
42,N_AC1000b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.693147181,0.693147181,0.4,0.35,0.2,normal,0.564924833,0.564924833,1.757477222,4.759782034,2.10833751,0.946099493,0.957,8.735372164,26.79480068,394.273721,0.947610214,0.947610214,1.960349554,5.916786805,2.241393659,0.955912652,0.942,9.191322734,42.27772352,-1.041850525,-1.041850525,1.041850525,1.099127238,0.11699748,28.8959513,0,0.015871486,-890.4897104,394.273718,0.946389567,0.946389567,1.962685279,5.931630222,2.245221153,0.929243855,0.954,9.471254665,42.15128498,5.419003581,5.419003581,5.424730159,34.40614127,2.24623842,1.004763294,0.315,8.763350398,241.2479251,Norm
43,N_AC100b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,1.108662625,0.693147181,0.4,0.35,0.2,normal,1.192319204,1.192319204,2.910353097,13.84738316,3.526782708,0.954415087,0.941,14.48503316,33.80756067,36.25467638,-0.251394763,-0.251394763,3.266968574,17.42784199,4.169175541,1.092531657,0.906,14.95871328,-6.029843568,-1.265754996,-1.265754996,1.265754996,1.701053231,0.314668933,12.92256732,0,0.095451586,-402.2497502,36.25473464,-0.389769528,-0.389769528,3.221590737,16.91634464,4.096486979,1.002960011,0.926,16.01054249,-9.51472641,7.306581166,7.306581166,7.409479277,69.02614874,3.956725424,1.016537964,0.523,15.2577466,184.6623251,Norm
44,N_AC300b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,1.108662625,0.693147181,0.4,0.35,0.2,normal,1.381625701,1.381625701,2.17577727,7.274418909,2.317520276,0.893274381,0.941,10.16990159,59.61655289,115.9605694,0.269743286,0.269743286,2.144306997,7.068199348,2.646212453,0.989451499,0.955,10.48354793,10.19356119,-1.276874217,-1.276874217,1.276874217,1.661528411,0.176498715,18.81554736,0,0.036770774,-723.4467508,115.9605271,0.223916091,0.223916091,2.221975654,7.593763571,2.74794038,0.932162887,0.966,11.55562886,8.148506171,7.316852093,7.316852093,7.319282134,60.5781927,2.654979674,0.989242555,0.208,10.52050282,275.5897593,Norm
45,N_AC1000b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,1.108662625,0.693147181,0.4,0.35,0.2,normal,1.49030409,1.49030409,1.940828538,5.714699161,1.870077558,0.910346509,0.891,8.052504461,79.69210068,395.6173542,0.553947257,0.553947257,1.67526337,4.385225913,2.02050756,0.945857605,0.95,8.373611474,27.41624274,-1.266025518,-1.266025518,1.266025518,1.616312314,0.116211902,27.81855939,0,0.016375481,-1089.411234,395.6173493,0.539718816,0.539718816,1.671741703,4.362912665,2.018834306,0.917116306,0.957,8.628878374,26.73418095,7.333581424,7.333581424,7.333581424,58.33164584,2.134194024,1.022294419,0.074,8.183441768,343.622995,Norm
46,N_AC100b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.400477567,1.108662625,0.4,0.35,0.2,normal,0.701475923,0.701475923,3.100359092,15.47972669,3.873326849,0.997337506,0.938,15.22369525,18.1104242,36.39886985,0.459350931,0.459350931,3.582988338,20.62323708,4.520250709,1.08414161,0.923,16.3438586,10.16206757,-1.088456274,-1.088456274,1.088456274,1.291891674,0.327508588,13.81671877,0,0.092917146,-332.3443461,36.39891851,0.360438395,0.360438395,3.52530374,19.95177311,4.454402202,0.994403177,0.954,17.55921158,8.091734387,5.925581503,5.925581503,6.143074929,50.13920226,3.878366645,0.976191767,0.694,15.57370017,152.7854905,Norm
47,N_AC300b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.400477567,1.108662625,0.4,0.35,0.2,normal,0.650072787,0.650072787,2.169344751,7.349436931,2.633206425,0.960230644,0.957,10.74947939,24.68749812,115.604661,0.692596648,0.692596648,2.407402311,8.933174683,2.908942508,1.005651876,0.94,11.33875983,23.80922437,-1.099953891,-1.099953891,1.099953891,1.248683569,0.197037639,20.93107282,0,0.036900801,-558.2455691,115.604629,0.684544083,0.684544083,2.491577386,9.572700469,3.018809878,0.945627086,0.955,12.51393647,22.67595874,5.873761337,5.873761337,5.90033222,42.53034482,2.835014971,1.019697748,0.43,10.89838092,207.1862546,Norm
48,N_AC1000b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.400477567,1.108662625,0.4,0.35,0.2,normal,0.656681022,0.656681022,1.741751792,4.685923375,2.063722938,0.941323574,0.954,8.593904892,31.82021237,395.6208649,0.76320315,0.76320315,1.884181214,5.461208738,2.209889885,0.960232893,0.947,9.02136266,34.53579997,-1.099454956,-1.099454956,1.099454956,1.223502335,0.121308909,29.79761334,0,0.015958398,-906.3266354,395.6208601,0.75582908,0.75582908,1.883142585,5.453846755,2.210759284,0.931971733,0.954,9.298583684,34.18866477,5.810496487,5.810496487,5.818691337,38.75731647,2.236168036,1.013269337,0.262,8.650826895,259.8416753,Norm
49,N_AC100b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.693147181,1.108662625,0.4,0.35,0.2,normal,1.23743383,1.23743383,2.940098357,13.80549764,3.505216355,0.949953734,0.939,14.46406824,35.30263767,36.36152389,-0.143062117,-0.143062117,3.330167238,17.35298297,4.165317043,1.091569356,0.922,14.95804429,-3.434603316,-1.265631542,-1.265631542,1.265631542,1.699248303,0.312286129,12.61250215,0.001,0.097057596,-405.279461,36.36158329,-0.276806507,-0.276806507,3.280157426,16.83548346,4.095807278,1.003135869,0.94,16.00507967,-6.758289338,7.270145386,7.270145386,7.363703668,67.98686495,3.891914439,1.000996467,0.537,15.24083727,186.8012645,Norm
50,N_AC300b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.693147181,1.108662625,0.4,0.35,0.2,normal,1.248411557,1.248411557,2.163398287,7.228499285,2.382360911,0.917843672,0.939,10.17459013,52.40228511,115.8595611,0.150096362,0.150096362,2.174349913,7.400652619,2.717629336,1.015897378,0.948,10.48620803,5.523062311,-1.259686905,-1.259686905,1.259686905,1.618030113,0.176777443,18.92737598,0,0.036611247,-712.5835069,115.8595174,0.107902798,0.107902798,2.254332474,7.959021301,2.820520098,0.956033548,0.963,11.56469419,3.825634795,7.186795107,7.186795107,7.199246349,59.28235251,2.764049306,1.029795826,0.233,10.52138094,260.0096565,Norm
51,N_AC1000b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.693147181,1.108662625,0.4,0.35,0.2,normal,1.306435168,1.306435168,1.79965453,5.020056997,1.821153686,0.885330928,0.916,8.06341566,71.73667868,394.392197,0.386811068,0.386811068,1.620015036,4.154693435,2.002268641,0.935444216,0.959,8.390397537,19.31863989,-1.25168893,-1.25168893,1.25168893,1.580413379,0.117055128,27.91876064,0,0.016435102,-1069.31576,394.3921976,0.370479478,0.370479478,1.617623996,4.127418043,1.998538755,0.90616942,0.965,8.645323699,18.53751781,7.168957831,7.168957831,7.170571254,55.72762825,2.082788965,0.996139592,0.071,8.196022711,344.1999142,Norm
52,N_AC100b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,1.108662625,1.108662625,0.4,0.35,0.2,normal,1.948328549,1.948328549,2.716012786,11.6430809,2.802668679,0.834677382,0.965,13.16228231,69.51690592,36.58437524,-1.285183455,-1.285183455,2.770731757,11.8654188,3.197490615,1.037232853,0.893,12.0840107,-40.19350201,-1.445236487,-1.445236487,1.445236487,2.180935225,0.303840489,12.28350838,0,0.096961942,-475.6563197,36.58439088,-1.405627284,-1.405627284,2.743564893,11.57741704,3.100200028,0.947523055,0.908,12.82560961,-45.33989003,8.293227665,8.293227665,8.30849727,81.99515673,3.637411496,0.985478456,0.399,14.46849595,227.9980606,Norm
53,N_AC300b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,1.108662625,1.108662625,0.4,0.35,0.2,normal,2.184524118,2.184524118,2.419671559,8.253196591,1.866691058,0.802510281,0.895,9.118007163,117.0265486,115.348119,-0.67955103,-0.67955103,1.763844093,4.806660917,2.085478491,0.932990406,0.95,8.762068088,-32.58489759,-1.443507276,-1.443507276,1.443507276,2.115082052,0.177201001,18.20011895,0,0.038165419,-814.6157562,115.348078,-0.762858906,-0.762858906,1.842798541,5.249494195,2.161530175,0.881238286,0.957,9.614927905,-35.2925402,8.562822308,8.562822308,8.562822308,79.31759996,2.449831783,0.984320121,0.073,9.756139211,349.5269498,Norm
54,N_AC1000b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,1.108662625,1.108662625,0.4,0.35,0.2,normal,2.275656564,2.275656564,2.357234509,7.344606592,1.472467981,0.816816371,0.788,7.066421082,154.5471,394.9764053,-0.491328413,-0.491328413,1.340838027,2.868596314,1.621672756,0.894942265,0.973,7.103073174,-30.29763013,-1.449725711,-1.449725711,1.449725711,2.112648522,0.104665371,24.87480117,0,0.016493829,-1385.105408,394.9763944,-0.509295009,-0.509295009,1.346145608,2.885829975,1.621443075,0.870262779,0.976,7.303472256,-31.40998392,8.55839403,8.55839403,8.55839403,76.71765895,1.864142055,0.999108333,0.007,7.313824079,459.1063222,Norm
55,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.400477567,0.400477567,0.3,0,0.2,normal,1.868137261,1.868137261,7.000314073,76.38614309,8.542199684,2.392292712,0.572,13.9969525,21.86951055,9.592693104,2.152740121,2.152740121,4.862000711,35.99849298,5.603180348,1.077313788,0.881881882,20.38780493,38.41996844,-0.477325704,-0.477325704,0.48456329,0.299640069,0.268089748,10.84686377,0.034,0.096884456,-178.0469819,9.727923611,2.132867183,2.132867183,4.798362369,34.97038016,5.518306756,0.970197962,0.906,22.29582606,38.65075425,5.027854341,5.027854341,5.39209344,39.67408437,3.795941816,1.044076752,0.698,14.25165196,132.453409,Norm
56,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.400477567,0.400477567,0.3,0,0.2,normal,1.931614324,1.931614324,4.190531517,26.69770119,4.794742626,1.793286139,0.667,10.48078458,40.28608989,30.13383796,2.211869523,2.211869523,3.2893238,16.4667082,3.403810708,1.006826907,0.884,13.25222112,64.98215421,-0.477257965,-0.477257965,0.477335786,0.251870884,0.155305628,16.29185837,0.001,0.037367553,-307.3024287,30.13382013,2.307094125,2.307094125,3.420872373,17.78102603,3.531403905,0.933199152,0.903,14.83375644,65.33079158,5.274024611,5.274024611,5.305482939,34.62450173,2.610743594,0.991250413,0.482,10.32425985,202.0123547,Norm
57,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.400477567,0.400477567,0.3,0,0.2,normal,1.731019501,1.731019501,2.839319759,12.34081856,3.058389084,1.404672444,0.766,8.534847369,56.59906091,98.6288717,1.962768137,1.962768137,2.596046369,10.28267502,2.537055955,1.017899379,0.864,9.770196155,77.36400662,-0.478428612,-0.478428612,0.478428612,0.24029255,0.10681771,25.36514982,0,0.016507599,-447.8925932,98.62892334,1.971535827,1.971535827,2.601838954,10.3305018,2.539684682,0.976809472,0.882,10.19173268,77.6291577,5.086551872,5.086551872,5.09769107,30.62583603,2.181188591,1.011113879,0.347,8.456121851,233.2009205,Norm
58,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.693147181,0.400477567,0.3,0,0.2,normal,2.964974678,2.964974678,7.836020337,97.66926852,9.432240499,2.544546524,0.561,14.53056684,31.4344686,9.449539457,3.571283223,3.571283223,5.783457055,49.20569163,6.04053937,1.077478964,0.847,21.97581579,59.12192611,-0.654656995,-0.654656995,0.655300288,0.50109311,0.269425165,11.27828151,0.009,0.093642568,-242.9828689,9.680078266,3.462647285,3.462647285,5.680585414,47.51390968,5.963182288,0.974468703,0.883,23.98768166,58.06710441,8.136673247,8.136673247,8.192002435,81.00801676,3.849335347,1.018644954,0.422,14.81293087,211.3786541,Norm
59,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.693147181,0.400477567,0.3,0,0.2,normal,2.820802628,2.820802628,4.470554239,31.24402875,4.828085717,1.755317065,0.658,10.78195422,58.42486636,30.68863678,3.148520691,3.148520691,3.944538679,22.96943719,3.615151999,1.005385016,0.841,14.09523238,87.09234611,-0.643627954,-0.643627954,0.643627954,0.436931936,0.150657527,16.11982644,0,0.036636043,-427.2126111,30.69100478,3.271426831,3.271426831,4.100978888,24.83352519,3.761042025,0.930362754,0.879,15.84652197,86.98192706,7.880074609,7.880074609,7.892389491,69.28335054,2.682344062,0.986003084,0.167,10.66385661,293.7756838,Norm
60,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.693147181,0.400477567,0.3,0,0.2,normal,2.894507184,2.894507184,3.47183641,18.12147723,3.122988705,1.39582301,0.678,8.770374669,92.68388258,98.0596755,3.273260295,3.273260295,3.546656812,17.48962652,2.604261073,0.999250891,0.761,10.21616884,125.6886388,-0.651545709,-0.651545709,0.651545709,0.436700794,0.110458967,26.38758191,0,0.0164089,-589.8531641,98.05926841,3.278659084,3.278659084,3.549782569,17.52254288,2.603789009,0.954260586,0.785,10.69588906,125.9187697,8.071709863,8.071709863,8.071709863,70.02280706,2.207981462,0.994674611,0.044,8.701466986,365.5696391,Norm
61,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,1.108662625,0.400477567,0.3,0,0.2,normal,4.283455754,4.283455754,7.654296877,99.10803387,8.991155741,2.452925183,0.576,14.36842962,47.64076919,9.716689649,4.481002258,4.481002258,6.356154035,59.725501,6.2996671,1.07896643,0.856,22.88694123,71.13077862,-0.857961517,-0.857961517,0.857961517,0.805613236,0.263789417,11.11317095,0.001,0.093045947,-325.2448593,9.884281343,4.294729891,4.294729891,6.231039082,57.20168813,6.228625777,0.975695696,0.903,25.02395418,68.95148376,12.07087569,12.07087569,12.07481115,161.7192544,4.00365379,1.033929163,0.147,15.17902293,301.4964912,Norm
62,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,1.108662625,0.400477567,0.3,0,0.2,normal,4.418153707,4.418153707,5.193068565,40.22627445,4.552682637,1.693685503,0.565,10.536896,97.04506241,30.33163804,4.860747207,4.860747207,5.212139926,37.01810356,3.661235419,0.991844225,0.738,14.46979149,132.7624872,-0.872025079,-0.872025079,0.872025079,0.784172104,0.154169173,16.3268212,0,0.037014679,-565.6286947,30.34238909,5.014299617,5.014299617,5.387086138,39.57879976,3.801322029,0.911406666,0.789,16.34935216,131.9093615,12.3786983,12.3786983,12.3786983,160.3624623,2.671596528,0.9842848,0.007,10.6396705,463.3446021,Norm
63,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,1.108662625,0.400477567,0.3,0,0.2,normal,4.193499278,4.193499278,4.360984689,26.10764216,2.920742492,1.354399111,0.53,8.453269121,143.5764806,97.89902092,4.778321831,4.778321831,4.846152479,29.45288546,2.574325755,0.992564965,0.528,10.16676176,185.6144982,-0.865072972,-0.865072972,0.865072972,0.759948082,0.107742485,25.63130123,0,0.016477618,-802.9079466,97.8986771,4.772309746,4.772309746,4.840572922,29.39100606,2.573458458,0.942231272,0.577,10.70625874,185.4434343,12.22519151,12.22519151,12.22519151,154.0797782,2.151534272,0.99592136,0,8.468398914,568.2080771,Norm
64,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.400477567,0.693147181,0.3,0,0.2,normal,3.075312005,3.075312005,7.454532189,87.18996797,8.821010955,2.388703172,0.57,14.47552294,34.86348697,9.427394513,3.36128585,3.36128585,5.784715872,50.27408203,6.246187183,1.110400139,0.852,22.05025286,53.8134025,-0.63292751,-0.63292751,0.634920059,0.473974817,0.271018513,11.26834034,0.009,0.094279461,-233.5366326,9.592613712,3.22133294,3.22133294,5.671768696,48.04532065,6.140524471,0.993988573,0.89,24.21598625,52.46022478,7.978558249,7.978558249,8.04485045,79.75691417,4.014428735,1.059983519,0.449,14.84576996,198.7470392,Norm
65,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.400477567,0.693147181,0.3,0,0.2,normal,3.050575105,3.050575105,4.642386254,33.45573989,4.916696587,1.785095367,0.639,10.79667609,62.04521779,30.55115993,3.273010897,3.273010897,4.042844302,24.41283915,3.703235447,1.029808942,0.832,14.09622272,88.38246836,-0.647224751,-0.647224751,0.647224751,0.444234354,0.159247719,17.01509738,0,0.036687394,-406.426386,30.57263389,3.402513263,3.402513263,4.197652125,26.28131078,3.83652619,0.949627771,0.865,15.83663282,88.68734618,8.074559503,8.074559503,8.074559503,72.77665469,2.754220262,1.012062661,0.157,10.66766462,293.1704343,Norm
66,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.400477567,0.693147181,0.3,0,0.2,normal,2.669439438,2.669439438,3.410343743,17.66839249,3.248544076,1.453169461,0.698,8.762955129,82.17340984,98.03389686,3.114633725,3.114633725,3.472368499,17.33359078,2.764107059,1.060856157,0.758,10.21354356,112.6813708,-0.64246871,-0.64246871,0.64246871,0.42646991,0.117122096,28.7794305,0,0.015952719,-548.5461187,98.03347104,3.112811307,3.112811307,3.472424221,17.29006517,2.758274646,1.011907903,0.788,10.68500197,112.8535663,7.858106826,7.858106826,7.85827837,67.37960829,2.373899915,1.070729324,0.07,8.690820796,331.0209826,Norm
67,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.693147181,0.693147181,0.3,0,0.2,normal,3.544739254,3.544739254,7.417148968,90.52005274,8.833623791,0.012431609,0.58,2785.413267,40.12780415,9.768856986,3.829962652,3.829962652,5.932867207,52.48722217,6.15276074,1.057280499,0.865,22.81171264,62.24787235,-0.821121705,-0.821121705,0.82174048,0.746154594,0.268301557,11.15349319,0,0.094295371,-306.0443305,10.0011846,3.634750819,3.634750819,5.770887155,49.7461229,6.047419339,0.949995307,0.913,24.95322664,60.10416369,11.0022121,11.0022121,11.0022121,135.4419243,3.795742462,0.984179729,0.2,15.11821123,289.8566541,Norm
68,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.693147181,0.693147181,0.3,0,0.2,normal,3.735099815,3.735099815,4.792336184,35.30525721,4.623382122,1.694154622,0.616,10.69756247,80.78717519,30.55233121,3.997822503,3.997822503,4.593228553,30.05666989,3.753421545,1.016409372,0.805,14.47560648,106.5114178,-0.796523237,-0.796523237,0.796523237,0.65853533,0.155274508,16.36681311,0,0.037188968,-512.9774648,30.66156751,4.128002658,4.128002658,4.759691793,32.22823238,3.899106239,0.936186722,0.843,16.3260333,105.8704843,10.83988788,10.83988788,10.83988788,125.2782279,2.789774461,1.020441017,0.027,10.7166556,388.5578577,Norm
69,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.693147181,0.693147181,0.3,0,0.2,normal,3.957879675,3.957879675,4.247744869,25.4800534,3.134496283,1.426699671,0.534,8.612183698,126.2684437,97.26619137,4.449747641,4.449747641,4.588137479,27.18620336,2.719070178,1.038197638,0.575,10.26640675,163.6496063,-0.814518653,-0.814518653,0.814518653,0.674862213,0.106925255,25.73691478,0,0.01628553,-761.7645184,97.26612435,4.450731985,4.450731985,4.589955063,27.20344222,2.720630229,0.987798796,0.621,10.79640365,163.5919478,11.21678353,11.21678353,11.21678353,130.6299215,2.195109825,1.001133645,0.001,8.594928801,510.9896281,Norm
70,N_AC100b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,1.108662625,0.693147181,0.3,0,0.2,normal,5.316383218,5.316383218,7.711523265,100.1090676,8.480392337,2.431950323,0.538,13.66908148,62.69029789,9.471345164,5.037487601,5.037487601,6.646881861,65.20869869,6.314450859,1.107137512,0.839,22.356927,79.77712889,-0.998248975,-0.998248975,0.998248975,1.06223023,0.25650538,10.36427334,0,0.09701429,-389.1727234,9.7312228,4.813240678,4.813240678,6.44987431,61.61423179,6.203662741,0.996260173,0.888,24.40919726,77.58707845,14.67629843,14.67629843,14.67629843,229.468847,3.753558397,0.979782646,0.033,15.01728838,390.9969388,Norm
