Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,Bucher.ate,Bucher.bias,Bucher.mae,Bucher.mse,Bucher.empse,Bucher.vr,Bucher.cov,Bucher.ciwidth,Bucher.std_bias
38,N_AC300b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.400477567,0.693147181,0.4,0.35,0.2,normal,-0.033867271,-0.033867271,0.146690315,0.033140875,0.17895784,1.008825721,0.948,0.695364749,-18.92472023,251.4814692,-0.015419499,-0.015419499,0.160078999,0.039272341,0.197670569,1.025458912,0.943,0.755617199,-7.800604275,-0.029452159,-0.029452159,0.146527019,0.033157395,0.179784004,1.006574209,0.95,0.700137494,-16.3819683,251.4814692,-0.016667392,-0.016667392,0.157342357,0.037935525,0.19415308,1.028066148,0.944,0.740289028,-8.584665151,-0.154016245,-0.154016245,0.195070465,0.055842728,0.179315026,1.011624422,0.861,0.694825044,-85.89143307
39,N_AC1000b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.400477567,0.693147181,0.4,0.35,0.2,normal,-0.038230092,-0.038230092,0.114814595,0.020549462,0.138228179,0.975037004,0.946,0.555716861,-27.6572346,843.8410395,-0.013254621,-0.013254621,0.118332455,0.022056296,0.147994979,0.980187442,0.953,0.591855834,-8.956128842,-0.034962576,-0.034962576,0.114404401,0.020457019,0.138758391,0.976178248,0.949,0.557196291,-25.19672919,843.8410395,-0.013557796,-0.013557796,0.118530513,0.022076584,0.148036092,0.977988065,0.954,0.593351634,-9.158439622,-0.158463404,-0.158463404,0.177671306,0.044814111,0.140439251,0.990550945,0.81,0.555763187,-112.8341276
40,N_AC100b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.693147181,0.693147181,0.4,0.35,0.2,normal,-0.040458357,-0.040458357,0.207693492,0.067312223,0.256400245,1.029972277,0.941,0.975822857,-15.77937537,83.12493195,-0.034192857,-0.034192857,0.249219212,0.098220989,0.311687322,1.090982562,0.934,1.119900441,-10.9702432,-0.036212173,-0.036212173,0.205316202,0.065336871,0.253159316,1.00217242,0.953,0.990215121,-14.30410445,83.12493195,-0.040234411,-0.040234411,0.263064415,0.108905319,0.327710093,1.105931985,0.927,1.161554215,-12.2774402,-0.151436751,-0.151436751,0.240039177,0.088269441,0.255737666,1.019144901,0.896,0.983641509,-59.2156616
41,N_AC300b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.693147181,0.693147181,0.4,0.35,0.2,normal,-0.030901257,-0.030901257,0.138320916,0.029261718,0.168330526,0.967566541,0.96,0.681961919,-18.35748845,251.8744115,-0.015542264,-0.015542264,0.152137372,0.035945902,0.18905047,0.990384627,0.952,0.748259014,-8.221224667,-0.030640254,-0.030640254,0.137274953,0.028812005,0.167036167,0.954288855,0.957,0.686133702,-18.34348469,251.8744115,-0.016351202,-0.016351202,0.149265003,0.03457618,0.185319081,0.993728078,0.951,0.731022363,-8.823269464,-0.144898016,-0.144898016,0.17958837,0.049044163,0.167561345,0.957128367,0.882,0.686249019,-86.47460757
42,N_AC1000b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.693147181,0.693147181,0.4,0.35,0.2,normal,-0.034257581,-0.034257581,0.113281312,0.020038083,0.137416829,0.9852102,0.944,0.5467504,-24.92968394,844.6873336,-0.01450906,-0.01450906,0.118836163,0.021759267,0.146868393,0.985848666,0.956,0.583977583,-9.878953478,-0.035049448,-0.035049448,0.113155215,0.019882989,0.136649911,0.977515159,0.948,0.54797903,-25.64908208,844.6873336,-0.015082852,-0.015082852,0.11928616,0.021928647,0.147386828,0.986514686,0.954,0.585643333,-10.23351433,-0.146661666,-0.146661666,0.166192232,0.04057443,0.138144378,0.98733438,0.822,0.548462632,-106.165497
43,N_AC100b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,1.108662625,0.693147181,0.4,0.35,0.2,normal,-0.026885632,-0.026885632,0.198494868,0.062859217,0.249396427,1.020833647,0.943,0.957664389,-10.7802796,82.62508565,-0.033892002,-0.033892002,0.242022234,0.093949161,0.304784165,1.073708662,0.934,1.112715221,-11.12000089,-0.02457608,-0.02457608,0.197298619,0.062609526,0.249133719,1.006796068,0.942,0.969994086,-9.864614253,82.62508565,-0.040944113,-0.040944113,0.254176998,0.103100024,0.318630082,1.08638773,0.932,1.149688031,-12.85004643,-0.132677999,-0.132677999,0.226326134,0.079972809,0.249863541,1.009841555,0.917,0.969901742,-53.10018356
44,N_AC300b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,1.108662625,0.693147181,0.4,0.35,0.2,normal,-0.01568608,-0.01568608,0.138757044,0.030366839,0.173640253,1.017505214,0.945,0.668947219,-9.033665699,252.0329815,-0.013094777,-0.013094777,0.158102553,0.039601808,0.19867009,1.056090002,0.935,0.737411054,-6.591216911,-0.018459887,-0.018459887,0.137160521,0.029963657,0.172199135,1.00400966,0.949,0.672312461,-10.72008135,252.0329815,-0.014582443,-0.014582443,0.154749911,0.037832929,0.194056536,1.054543159,0.933,0.721343299,-7.514533121,-0.117549342,-0.117549342,0.1695555,0.044563776,0.175432908,1.017328664,0.894,0.675970695,-67.00529756
45,N_AC1000b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,1.108662625,0.693147181,0.4,0.35,0.2,normal,-0.022072879,-0.022072879,0.108740692,0.0189381,0.135902013,0.989866138,0.948,0.538179943,-16.24176006,847.173745,-0.0165441,-0.0165441,0.115765612,0.021589508,0.146072373,0.993532014,0.943,0.576320816,-11.32596074,-0.026196757,-0.026196757,0.109124653,0.018957973,0.1352405,0.983304954,0.947,0.539133885,-19.37049715,847.173745,-0.017333099,-0.017333099,0.116163358,0.021745838,0.146515763,0.993570369,0.942,0.57804787,-11.83019415,-0.121240383,-0.121240383,0.149283356,0.033339271,0.13659685,0.989415657,0.861,0.541177823,-88.75781819
46,N_AC100b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.400477567,1.108662625,0.4,0.35,0.2,normal,-0.09339097,-0.09339097,0.207691716,0.069191735,0.246029249,0.99742454,0.934,0.966907166,-37.95929575,83.09269671,0.034203544,0.034203544,0.244943332,0.095715972,0.307637336,1.080664311,0.931,1.115902677,11.1181382,-0.064397508,-0.064397508,0.199312884,0.064238661,0.245258586,0.973158657,0.941,0.9879129,-26.25698409,83.09269671,0.038150007,0.038150007,0.258204466,0.106013332,0.323515952,1.096036754,0.922,1.157040789,11.79231106,-0.271552329,-0.271552329,0.310190576,0.139000025,0.255586937,1.028440175,0.797,0.97417663,-106.2465601
47,N_AC300b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.400477567,1.108662625,0.4,0.35,0.2,normal,-0.098606659,-0.098606659,0.15889455,0.038843823,0.170732832,0.992133299,0.928,0.674567019,-57.75494832,251.8754085,0.026783442,0.026783442,0.153290999,0.038078657,0.193387441,1.019525155,0.94,0.74354697,13.84962846,-0.079804433,-0.079804433,0.151083201,0.035511041,0.17079656,0.981838018,0.938,0.681894775,-46.7248478,251.8754085,0.027352182,0.027352182,0.15075761,0.036804479,0.189980076,1.023612027,0.938,0.727529762,14.39739499,-0.273133384,-0.273133384,0.282346032,0.105819935,0.176774826,1.01831197,0.643,0.680483589,-154.5092084
48,N_AC1000b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.400477567,1.108662625,0.4,0.35,0.2,normal,-0.100451701,-0.100451701,0.137834113,0.028600571,0.136119636,0.98424235,0.893,0.542121732,-73.79662765,845.1864233,0.022903585,0.022903585,0.116967644,0.021783662,0.145877924,0.982107834,0.95,0.582248643,15.70051471,-0.085086755,-0.085086755,0.129108531,0.025495431,0.135181172,0.973014638,0.917,0.544596595,-62.94275579,845.1864233,0.023262618,0.023262618,0.117161434,0.021860978,0.146086172,0.982569044,0.95,0.582806139,15.92390113,-0.275187856,-0.275187856,0.27859697,0.0950807,0.139182309,1.000943204,0.485,0.545070512,-197.7175539
49,N_AC100b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.693147181,1.108662625,0.4,0.35,0.2,normal,-0.09670209,-0.09670209,0.206999505,0.068317195,0.24295046,1.005474665,0.923,0.947162905,-39.80321332,82.72954017,0.042783942,0.042783942,0.244591069,0.095956828,0.306953714,1.085118865,0.923,1.108852208,13.93823901,-0.074401244,-0.074401244,0.198437183,0.061801545,0.237323245,0.964489812,0.94,0.96454106,-31.35017122,82.72954017,0.047826262,0.047826262,0.256949676,0.105550895,0.321507248,1.097673208,0.923,1.148142491,14.87564034,-0.259626852,-0.259626852,0.299213093,0.12916647,0.248640684,1.010443316,0.82,0.964580155,-104.4184919
50,N_AC300b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.693147181,1.108662625,0.4,0.35,0.2,normal,-0.096833133,-0.096833133,0.155631638,0.03720833,0.166911755,0.985841586,0.922,0.663678697,-58.01456759,251.4335504,0.047264374,0.047264374,0.156306183,0.038040831,0.189321824,1.007990816,0.94,0.736244718,24.96509534,-0.083394425,-0.083394425,0.150193524,0.034272528,0.165363972,0.967858197,0.941,0.669741562,-50.43083041,251.4335504,0.047271442,0.047271442,0.153311971,0.036556553,0.18535458,1.008380547,0.939,0.7205381,25.50325008,-0.261195844,-0.261195844,0.271109954,0.09737437,0.170822369,0.994138143,0.662,0.673559692,-152.9049421
51,N_AC1000b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.693147181,1.108662625,0.4,0.35,0.2,normal,-0.100099095,-0.100099095,0.135320685,0.028850409,0.137293223,1.005199072,0.879,0.535395984,-72.90898454,843.213048,0.041503172,0.041503172,0.12404248,0.02393494,0.149112916,1.015501715,0.945,0.57558927,27.83338478,-0.086731724,-0.086731724,0.128030219,0.02611741,0.136431783,0.995260061,0.897,0.537349768,-63.57149465,843.213048,0.041653848,0.041653848,0.124384415,0.024009684,0.149321593,1.014412659,0.944,0.577013588,27.89539474,-0.263396153,-0.263396153,0.266280145,0.08906523,0.140383062,1.019851525,0.536,0.539580004,-187.6267333
52,N_AC100b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,1.108662625,1.108662625,0.4,0.35,0.2,normal,-0.076376843,-0.076376843,0.190241526,0.057970352,0.22844938,0.961932105,0.949,0.930944201,-33.43272049,82.98313499,0.088280235,0.088280235,0.246911107,0.098975282,0.302114475,1.079254903,0.922,1.097300532,29.22078947,-0.061826907,-0.061826907,0.183878715,0.054555024,0.225351372,0.934323545,0.962,0.945455296,-27.43578,82.98313499,0.093827542,0.093827542,0.25983026,0.109451661,0.317409518,1.095142018,0.916,1.136128856,29.56040584,-0.226807862,-0.226807862,0.270031069,0.107111031,0.236061325,0.970094621,0.863,0.953869211,-96.08005991
53,N_AC300b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,1.108662625,1.108662625,0.4,0.35,0.2,normal,-0.087483325,-0.087483325,0.146086059,0.033442166,0.160669375,0.961414686,0.921,0.6550892,-54.44928447,251.2052367,0.066677134,0.066677134,0.155434776,0.037818063,0.182772066,0.981683976,0.942,0.729820747,36.48103102,-0.073890979,-0.073890979,0.138791256,0.030636041,0.15874938,0.94339075,0.942,0.659627131,-46.54568026,251.2052367,0.066360703,0.066360703,0.152358972,0.036303065,0.178693183,0.981612442,0.941,0.713585499,37.13667286,-0.236480282,-0.236480282,0.248400717,0.082969348,0.164540263,0.967441069,0.721,0.666692782,-143.7218329
54,N_AC1000b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,1.108662625,1.108662625,0.4,0.35,0.2,normal,-0.104513025,-0.104513025,0.13781621,0.029113238,0.13493878,1.000417547,0.869,0.528729529,-77.4521789,843.5041797,0.052033663,0.052033663,0.124349299,0.023984181,0.145938263,1.003446913,0.94,0.570102385,35.65457205,-0.096098719,-0.096098719,0.131832542,0.02668383,0.132160254,0.97716909,0.894,0.530162775,-72.71378192,843.5041797,0.05230585,0.05230585,0.12477143,0.024182562,0.14652006,1.00592705,0.939,0.57096395,35.69876355,-0.252271449,-0.252271449,0.255687748,0.082583818,0.137702201,1.011487632,0.548,0.533652306,-183.2007389
55,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.400477567,0.400477567,0.3,0,0.2,normal,-0.065035294,-0.065035294,0.299494729,0.143515148,0.37339655,1.095732616,0.924,1.335807257,-17.41721883,42.70599666,-0.107737245,-0.107737245,0.320756466,0.163535115,0.389974206,1.052194894,0.94,1.45283997,-27.62676179,-0.061797772,-0.061797772,0.27464367,0.118249522,0.338445294,0.980019885,0.950950951,1.353728833,-18.25930901,42.70625314,-0.126384068,-0.126384068,0.341496899,0.184942739,0.411265055,1.071409919,0.934,1.504680293,-30.73056331,-0.18203013,-0.18203013,0.258465473,0.105954481,0.269985934,1.016101214,0.902,1.041555114,-67.42207916
56,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.400477567,0.400477567,0.3,0,0.2,normal,-0.057511978,-0.057511978,0.193693387,0.058884086,0.235864559,1.035280813,0.944,0.893064056,-24.38347589,126.7416067,-0.075390251,-0.075390251,0.201692268,0.063919859,0.241442464,1.041987836,0.932,0.908299534,-31.22493431,-0.057001825,-0.057001825,0.183656656,0.052706908,0.222502152,0.971653163,0.95,0.897637594,-25.61854986,126.7416067,-0.077083945,-0.077083945,0.198851269,0.062024281,0.236935614,1.046413919,0.929,0.88757472,-32.53370975,-0.173013473,-0.173013473,0.2114686,0.065935725,0.189837038,1.030584404,0.86,0.72206363,-91.13789106
57,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.400477567,0.400477567,0.3,0,0.2,normal,-0.047541686,-0.047541686,0.13492902,0.027880273,0.160142771,0.964058768,0.952,0.651151306,-29.68706323,416.4237831,-0.059686703,-0.059686703,0.139734358,0.030461783,0.164092069,0.97529784,0.945,0.659520676,-36.37391073,-0.049196013,-0.049196013,0.130339128,0.026352522,0.154778004,0.930108084,0.959,0.65230981,-31.78488679,416.4237831,-0.060838629,-0.060838629,0.140372178,0.030658611,0.164268853,0.973513495,0.945,0.661441341,-37.03601017,-0.166599547,-0.166599547,0.184432698,0.047721382,0.141371706,0.962090209,0.803,0.576003061,-117.8450422
58,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.693147181,0.400477567,0.3,0,0.2,normal,-0.079918703,-0.079918703,0.295944161,0.138311377,0.363395699,1.085241047,0.94,1.312597757,-21.99219846,42.21693718,-0.127867164,-0.127867164,0.320926967,0.162256382,0.382168055,1.042241706,0.932,1.437354924,-33.45836021,-0.079574763,-0.079574763,0.28078796,0.121952125,0.340199527,1.00168153,0.944,1.331318988,-23.39061531,42.21693718,-0.146620062,-0.146620062,0.3413395,0.183481901,0.402674317,1.058516618,0.928,1.49119465,-36.41157517,-0.179927361,-0.179927361,0.257462213,0.10017057,0.26050831,0.997800361,0.912,1.023424975,-69.0678011
59,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.693147181,0.400477567,0.3,0,0.2,normal,-0.046351152,-0.046351152,0.189210867,0.056196584,0.232598918,1.035753964,0.934,0.880296901,-19.92750105,126.5061485,-0.073554388,-0.073554388,0.195562198,0.059703043,0.233124736,1.019948293,0.937,0.895959313,-31.55151609,-0.049351119,-0.049351119,0.180932283,0.050789328,0.220004995,0.974691232,0.955,0.884796851,-22.43181736,126.5061485,-0.075697164,-0.075697164,0.193028291,0.057978427,0.228693391,1.022572273,0.936,0.876673114,-33.09984775,-0.152899081,-0.152899081,0.195668115,0.056491908,0.182062972,1.004240333,0.865,0.710660302,-83.98142623
60,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.693147181,0.400477567,0.3,0,0.2,normal,-0.041505167,-0.041505167,0.134503439,0.028143673,0.162626693,0.993566195,0.942,0.641612935,-25.52174299,415.193842,-0.070281433,-0.070281433,0.142201513,0.031447516,0.162894353,0.983797284,0.928,0.649050512,-43.14540782,-0.04928319,-0.04928319,0.12983529,0.026423527,0.154979717,0.945137491,0.947,0.642773492,-31.79976777,415.193842,-0.07178699,-0.07178699,0.143190623,0.031924566,0.163700923,0.985094038,0.927,0.651405655,-43.85252583,-0.155681044,-0.155681044,0.177811518,0.045143123,0.144663274,1.001294029,0.799,0.566336759,-107.6161486
61,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,1.108662625,0.400477567,0.3,0,0.2,normal,-0.028793617,-0.028793617,0.283849886,0.130802164,0.360698205,1.086378154,0.925,1.301490624,-7.982744648,42.3932731,-0.105802032,-0.105802032,0.302924543,0.149488489,0.372065656,1.031067761,0.938,1.414524463,-28.43638755,-0.038374937,-0.038374937,0.271845195,0.116535673,0.339379161,1.007947191,0.946,1.319852744,-11.30739337,42.3932731,-0.121306043,-0.121306043,0.321378101,0.167700625,0.391329283,1.048338827,0.934,1.463250774,-30.99845788,-0.1281903,-0.1281903,0.2296642,0.08340257,0.258914761,1.013540029,0.923,1.001368652,-49.51061872
62,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,1.108662625,0.400477567,0.3,0,0.2,normal,-0.044852502,-0.044852502,0.180784586,0.052678189,0.225204705,1.023399049,0.934,0.862602152,-19.91632542,126.6540654,-0.102842264,-0.102842264,0.199485733,0.062878812,0.228811352,1.016994008,0.925,0.881936386,-44.94631192,-0.054362701,-0.054362701,0.175399449,0.049269028,0.215313922,0.973752446,0.946,0.866765542,-25.24811221,126.6540654,-0.1043834,-0.1043834,0.196880165,0.061175128,0.224342514,1.020150848,0.918,0.862035743,-46.52858614,-0.142086651,-0.142086651,0.182095446,0.051844198,0.178009183,1.002652087,0.869,0.69593749,-79.81984297
63,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,1.108662625,0.400477567,0.3,0,0.2,normal,-0.024566061,-0.024566061,0.131327641,0.027386168,0.163736027,1.018080733,0.942,0.630434708,-15.00345472,414.4201538,-0.080172371,-0.080172371,0.148053472,0.034255516,0.166900457,1.024197527,0.914,0.638780853,-48.03604013,-0.042337354,-0.042337354,0.133463132,0.027291728,0.15976483,0.991637123,0.944,0.631548187,-26.49979567,414.4201538,-0.081173564,-0.081173564,0.14878037,0.034490377,0.167120192,1.023321037,0.913,0.640169695,-48.57196633,-0.132196479,-0.132196479,0.160875686,0.038783547,0.1460444,1.03142362,0.836,0.555042096,-90.51800615
64,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.400477567,0.693147181,0.3,0,0.2,normal,-0.129476546,-0.129476546,0.296487269,0.142502951,0.354774068,1.092466602,0.905,1.272980601,-36.49549314,42.6167862,-0.137436188,-0.137436188,0.32639844,0.17112381,0.390368406,1.078372992,0.926,1.419004411,-35.20679079,-0.122101633,-0.122101633,0.287969739,0.13136589,0.341428843,1.033335,0.922,1.295200949,-35.76195594,42.6167862,-0.150221802,-0.150221802,0.344847254,0.191299561,0.410976731,1.095712003,0.92,1.470276109,-36.55238634,-0.32073163,-0.32073163,0.350372567,0.172848877,0.264669886,1.025931117,0.782,1.011263693,-121.1817612
65,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.400477567,0.693147181,0.3,0,0.2,normal,-0.110120621,-0.110120621,0.196526074,0.060167841,0.219292907,1.007681998,0.922,0.853059202,-50.21622577,126.4229324,-0.115542626,-0.115542626,0.208007424,0.06718565,0.232140994,1.027854618,0.921,0.88531584,-49.77260768,-0.110562345,-0.110562345,0.190761857,0.057129542,0.212015235,0.965897005,0.935,0.86042761,-52.14830183,126.4229324,-0.114763224,-0.114763224,0.20444718,0.064917176,0.227592567,1.03133863,0.917,0.865037384,-50.42485599,-0.308275294,-0.308275294,0.313202273,0.128022203,0.181718376,1.017031344,0.587,0.700394287,-169.6445351
66,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.400477567,0.693147181,0.3,0,0.2,normal,-0.104768544,-0.104768544,0.152377464,0.036958339,0.161269648,1.014092091,0.89,0.623380668,-64.96482481,419.1748531,-0.109828028,-0.109828028,0.159837915,0.040420323,0.168482977,1.032786211,0.889,0.639475166,-65.18642406,-0.106927745,-0.106927745,0.152050352,0.036345844,0.157915288,0.989098742,0.897,0.625838985,-67.71209213,419.1748531,-0.110583376,-0.110583376,0.160428914,0.040679572,0.168758313,1.033237054,0.888,0.640240716,-65.52766154,-0.305043993,-0.305043993,0.30693312,0.115455397,0.149753079,1.054405633,0.441,0.556731931,-203.6979773
67,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.693147181,0.693147181,0.3,0,0.2,normal,-0.102588171,-0.102588171,0.280344601,0.127080416,0.341573939,1.059534739,0.924,1.263710558,-30.03395728,42.08301624,-0.126283048,-0.126283048,0.321169601,0.163743677,0.384635168,1.071958424,0.929,1.40653044,-32.83190376,-0.097837287,-0.097837287,0.278627355,0.122227141,0.335809133,1.021611894,0.932,1.288500675,-29.13479049,42.08301624,-0.137565441,-0.137565441,0.341622067,0.184669696,0.407322178,1.09625746,0.917,1.456476836,-33.77312824,-0.298904028,-0.298904028,0.329462657,0.155285235,0.25691949,1.010115617,0.776,0.997020419,-116.3415152
68,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.693147181,0.693147181,0.3,0,0.2,normal,-0.082267531,-0.082267531,0.186998302,0.054270289,0.218059378,1.018188019,0.933,0.839508067,-37.72712348,126.5761042,-0.095566108,-0.095566108,0.197903795,0.061390302,0.228713205,1.027455558,0.927,0.872582062,-41.78425478,-0.087521981,-0.087521981,0.186307798,0.053412379,0.21400486,0.990358164,0.933,0.847050759,-40.89719325,126.5761042,-0.095275328,-0.095275328,0.195033768,0.059323971,0.224269659,1.029700512,0.925,0.85376369,-42.48248685,-0.281103536,-0.281103536,0.289742001,0.111189927,0.179451753,1.018903176,0.641,0.690387429,-156.6457455
69,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.693147181,0.693147181,0.3,0,0.2,normal,-0.096024856,-0.096024856,0.150914516,0.035255481,0.161433482,1.028070164,0.907,0.615529604,-59.48261468,414.8131113,-0.108618397,-0.108618397,0.159819492,0.039031652,0.165108924,1.025431295,0.894,0.631163775,-65.78590326,-0.099560868,-0.099560868,0.149441892,0.034375003,0.156483622,0.992579433,0.906,0.617990366,-63.62382634,414.8131113,-0.109597093,-0.109597093,0.160686452,0.039466217,0.165777491,1.02624847,0.895,0.6332149,-66.1109614,-0.292936207,-0.292936207,0.295851606,0.106507815,0.143933703,1.027312852,0.45,0.549209276,-203.5216223
